user_id,review,score
hehe****,"10점을 주기에 전혀 아깝지 않은 영화. 뻔하다면 뻘할 수 있는 전개지만 전혀 억지스럽지 않았고, 아바타라는 개념자체가 굉장히 창의적이고 혁신적이었다. 8년이 지난 지금봐도 전혀 어색하지 않은 CG에도 찬사를 보내고...",10
Victor Delacoix(dela****),어떻게 이런 스토리를 쓰고 표현할 수 있었을까. 감동 그자체. 게다가 자연과 문화의 보호라는 교훈까지. 아 남자는 능력과 좋은 차가 필수라는 대전제까지 느끼게 한다,10
강백호(tv87****),진짜 내 인생의 최고의 영화다,10
브라이언(jjan****),3d로 극장에서 안본 사람은 평점달지마라. 그것은 컬러영화를 흑백으로 본것이나 다름없다. 괜히 개봉 당시 평론가 평점이 쩌는게 아니다. 스토리 어쩌고 하는데 몇십만원주고 보는 뮤지컬들은 뭐 스토리가 얼마나 대단해서볼...,10
보티첼리(jini****),진짜 그래픽 엄청나다..엄청나게 공들인게 보이는 영화. 1점주는 사람들 이해가 안될정도. 솔직히 1점짜린 아닌듯하네요. 스토리가 맘에 안들어도 5점은줘야지 눈이 삐었나...,10
절대반지(rcan****),한단계 진일보한 3D영상혁명만으로도 충분한 가치,9
엑시아(rhfl****),뻔한 내용이지만 너무 좋다. 뻔하다고 내용이 없거나 중요하지 않은 것은 아니다.,10
one(sdfa****),이 영화는 뭐 말이 필요없죠 한마디로 진짜 영화! 진짜 감독 제임스 카메론!!!,10
긍정왕(kjkp****),한대 얻어 맞은 기분...말 그대로 신세계를 경험했다.,10
데미안(one_****),이게 10년전 작품이라니ㅋㅋㅋ,10
서생(phil****),아바타만큼 위대한 영화가 또 나올 수 있을까??? 2편 빨리 만들어줘요. 카메론할배~~~,10
YJY(yjy4****),방금 티비에서 해줘서 보고있는데 제작비가 상당히 들어갔음에도 불구하고 순익율 진짜 높았을듯 얼마들어갔을까 얼마를 올렸을까ㅋㅋ스케일은 장난아니었다 진심,9
chld****,보면서 어마어마한 세계관에ㄷㄷ 정말  피땀흘리며 노력한게 느껴진다.  이런걸 인간의 머리로 만들어 내다니 !!,10
만화가(whww****),진정으로 큰획을 그은영화이다.,10
헤레헤레(dash****),10년이 다되어가는데 미쳤다 정말,10
가자한화이글스(icad****),대단하다는 말밖에 안나오고.. 10년전 영화같다는 생각이 전혀안듬.... 영상이며 풍경 CG.. 캐릭터들.. 그리고 마지막으로 이런 시나리오를 생각했다는 것 자체가 천재다...,10
장블리(jang****),내 인생영화!!10년이 된 영화인데도 촌스럽지 않다..이게  2009년 퀄리티라니...놀랍도록 대단하다 안보사람은 꼭 보시길..두번 세번 보시라,10
의상한이사(sini****),조 샐다나는 3천만따리네...,8
지수찡(jisu****),나이 28살먹고 첨봤습니다. 방구석 1열에서 팬티벗고 쌋어요..,10
후드티(yty7****),이거 20번도 더 봤는데 안질림,10
국스월드(appl****),우뢰매 이후로 최고의 SF 대작!,10
김건화(kimg****),내가 뭘봤는지 모르겠다. 이게 과연 사람의 손에서 나온 작품이란 말인가,10
챈(jenn****),이게 2009년에 만든 영화라고??,10
미스터(tlsq****),정말 화려하다는 말을 뛰어넘어 경이스럽다 ㄷㄷ,10
강병희(bhka****),완벽한 10점 영화.  반드시 3D로 봐야하는 영화.,10
Ettore(zxe1****),그래픽 퀄리티는 이루말할 수 없을정도로 개쩔었음.,10
gold****,10여년전 극장에서 아이맥스3D로 봤을때 그 감동은 아직도 잊지 못한다. 아바타2가 빨리 나오길 기대하고있다. 제임스카메론 사단이 만든 알리타도 재밌는데 한국영화 스크린쿼터제의 피해로 상영관이 없는게 아쉽다.,10
에븐위드(nb12****),정말 판도라가 존재하고 내가 제이크 설리였다면 나 또한 인간의 몸을 버리고 그들의 부족을 선택했을거다.,10
푸푸린(jihy****),앞으로 내 인생에 이보다 더한 영화를 만날 수 있을지 모르겠다. 몇 번을 봐도 최고.,10
고구마는 맛있어(0531****),새로운 영상혁명을 이끈 영화 스토리만 조금 더 좋았으면....,7
17(sick****),한국이 세계 최초의 아바타 생성국임 ㅇㅇ 하지만 영화는 진짜 잘만들었다,10
유주유주(ryuj****),말 필요 없다 봐도 이런 3d는 본 적이 없다,10
Qnffj(mue3****),아무리 봐도 안질려요 매번 재밌는 영화,10
토끼엄마(juaj****),진짜 볼때마다 감탄하는 최고의 영화,10
박준일(wnsd****),"어벤져스 엔드게임 보고 아바타를 이길수있다고 확신하고 다시 아바타영화를 봤습니다. 10년전 2009년도 영화를 2019년 엔드게임은 이기지못할것같습니다. 저도 마블팬이며, 엔드게임은 정말 최고였습니다. 하지만 인정할...",10
북방의병기(lchs****),매트릭스 이후 영화계의 가장 큰 충격을 준 작품.,10
캐릭터바이러스(jbra****),최고다 말 그대로 최고다,10
모모(momo****),10년 후에 봐도 명작. 뛰어난 영상미로 다시봐도 지루하지 않고 영화에서 전달하는 메세지가 분명히 느껴진다. 실제로 외계 어딘가에 나비족같은 종족이 있지 않을까 하는 기대감을 준다.,10
ㅁㄴㅇㄹ(kamp****),영화관에서 아이맥스로 두번 봤다. tv에서도 할때마다 또 보게되는 눈을 사로잡는 장관들~,10
프로리(hyoj****),이게 벌써 10년 전 영화라니 믿을 수 없다  지금봐도 퀄리티 장난없다,10
장대보이(ktk0****),"10년후인, 2019년도에 다시보아도 명작이네요 ~ ^^ 별점이 10개밖에 않되는게 아쉽습니다",10
몽상객(neos****),나같은 짠돌이가 극장에서만 3번봤다. 이건 진짜 인생영화다. 영화서에 한 획을 조낸 진하게 그은 작품이다.,10
제이(soc0****),"제임스 카메론 감독님을 표현하는 두 가지 표현, '믿고 보는 감독'과 '영화계의 장벽 개설자'. 이 '아바타'라는 장벽을 과연 누가 넘을까.",10
쥐알통(wjda****),영상미 하나만으로도 충분한 대작이네. 스토리나 전개는 말할 것도 없고 몰입해서 봤다. 2가 빨리 나오길,10
멍머이(been****),5까지 예정되어있는 갓작,10
Befalling(rbgu****),어벤져스보고 이 영화가 다시 보고 싶었다. 아바타가 나에겐 최고다..,10
듀잇(rlat****),그저 경이롭다. 내게 최고의 영화를 꼽으라면 단연코 아바타.,10
peer****,다작10편 만들시간에 명작1편 만드는 세기의 감독 제임스카메론~,10
사람(yeon****),아니 이거 속편 대체 언제나와 ㅡㅡ,10
jaewon2510(3043****),이 영화가 10년이 다 되가는게... 믿기질 않아;;,10
장윤정(juj7****),6 년 후인 지금 봐도 손색없는 유쾌한 작품!!,10
dofh****,믿고 보는 제임스카메론표 영화,10
영화광(kmwp****),왔노라 보았노라 놀랐도다  영화기술의 한단계 발전  명실상부 카메론은 어메이징,9
민꼴초(fbal****),대박 진짜 소름..많은걸 생각하게 만든 영화진짜 대작 대박 대박,10
세랑(hlcp****),3D로봤다면 ㅜㅜㅜ아쉽 ... 진짜재밌음 !!!,10
1262(ssrn****),굳이 3D가 아니었더라도 충분히 영화사에 남을만한 작품이었다,9
muru****,뭐하나 꿇리는게 없지 이거는,10
sesa****,명량봣는데 아바타 이길만한 영화가 절대 아님,9
PHOBOS(pk16****),'신세계'를 열었다.,9
수호천사(yuno****),22세기가되어도 기억될만한 명작,10
김은경(neul****),내 인생영화!! 2가 너무 보고ㅅㅣㅍ다ㅜ,10
판타스틱싱어(coco****),비주얼과 연출은 좋지만 스토리는 참 평범하다. 미국인들이 아메리카 대륙에서 땅과 자원을 차지하기 위해 인디언을 쫓아낸 역사 가 생각남. 악역이지만 상남자 카리스마를 보여준 대령역의 스티븐 랭이 인상적,8
안녕(dong****),열살때 아이맥스관가서 봤었는데 진짜 충격적이었다고 해야하나 입이 딱 벌어지는 수준스토리는 별거 없지만 그냥 화면에 압도ㄷ,10
유디니디니(kim6****),나비족을 보며 옛날 아무 이유 없이 쫓겨나고 자신의 땅을 위해 투쟁했을 호주 원주민들이 생각났다. 진짜,9
김병화(whss****),영화당에서 아바타 이야기 해주시는거 보고 10년만에 봤는데 재밌습니다.. 알리타 개봉과 앞으로의 아바타 시리즈가 기대됩니다!!,10
voon(golm****),아바타가 제임스카메론 감독님이셨구나.... 알리타 제작이 누군지 찾아보다 아바타 감독님이셨단거에 놀라고 타이타닉 감독이었다는거에 두번 놀랐음. 아바타2도 기대할게요,10
Kim(dmst****),초딩때 영화관에서 보고 10년만에 제대로 보는데.. 이제서야 스토리를 이해하게 되었네ㅠㅠ 아바타2 빨리보고싶다,10
아덩아덩(alcl****),볼때마다 황홀함ㅠㅠㅠ,10
현자(king****),개봉했을때 디지털로 1번보고나서 이영화를 i-max로 안본다면 카매룬 감독님한테 너무 죄송할거같아서 일부러 용산가서 i-max로 한번 더 봤다,10
SPIEGEL(spie****),"막 좋아하는 영화는 아니지만, 인정할 수 밖에 없는 영화긴 함.",10
3767(eu37****),세계최고의 영화!!  1은 dvd도 샀고 다운도 받아서 평생 50번은 본듯ㅋㅋ 장면장면 음악이랑 소리도 다외움ㅋㅋ빨리 2개봉해주세요ㅜ100번 보게,10
hyunza남(ail2****),내용자체는 그냥 포카혼타스 실사 버전 정도지만 CG만큼은 현재 기준으로 봐도 최상위권...,8
꺄르륵(ehdd****),다시봐도 명작의 영화 2편이 기대된다,10
마이닉(maia****),9년전 영화임을 믿을 수가 없다. 어제 나온 것도 아니고 내일 만들 그런 영화 같아. 미래의 영화.. 9년전에도 봤지만 이번에 다시 보고 너무 큰 감동을 받아서 잊을 수가 없다,10
할말은한다(dnrl****),그저 '전설'이라는 한 마디면 충분하다.,10
자웃(gvnr****),"남자 주인공 배신자라고 욕하는 사람들은 우리나라땅 침략한 일본, 영화에서 지구 침략하는 외계인같은 ㅅㄲ들",10
단(azx3****),그 당시에는 너무 일렀던 느낌의 미래적 영화인것 같다 다시 볼때마다 새로운 전율이 느껴진다,10
곰탱이(dpfl****),"최고의 영화입니다. 화려한 영상미와 배우들의 연기, 탄튼한 스토리가 매우 마음에 들었습니다. 이 영화를 왜 이제서야 봤는지 모르겠지만, 왠지 여러 번 더 보게 될 것 같아요. 아바타는 매우 훌륭한 영화입니다. 시리즈...",10
워니워니요(tjdd****),"영상미,스토리 모든게 완벽했다 이런 영화를  직접 보는 세대라서 너무 감사하고 아바타5까지 봐야하기때문에  내가 살아있는 이유..ㅡㅠ",10
Jadasha(baen****),무려 10년전 영화.... 다시 봐도 전혀 이질적이지 않은 그래픽. 최고다!,10
ehso****,이형석 평점 무엇;;;,10
헤벤템플러(dkek****),"영화의 역사에 길이남을 명작, 이 영화를 시작으로 그래픽이 한 단계 업그레이드 되었음을 알 수 있다",10
신기섭(lego****),요즘 영화와 비교해도 압살하는 cg와 스토리텔링. 최고의 영화,10
양찬호(yang****),스토리가 뻔해서 아바타가 싫다? 뻔할수 밖에 없었을 것이다 그래픽디자인과 cg연출에만 신경을 쓰느라 스토리를 신경을 못쓴거지,10
도규완(mikk****),어렸을때 봤는데 재미있었던게 기억나네요. 아바타2 빨리 나왔으면 좋겠다!,10
aaakwkwks(wjsd****),걍 모든 영화중에 레전드지,10
봄비(bomi****),벌써 10년이 지났네. 속편 기다립니다,10
가느다란 물방울(kmh0****),SF영화에 한 획을 긋는 명작. 지구 최강의 영화,10
zigi****,지금봐도 마지막 전투신은 숨이 멎을것 같다.제이스 카메론은 미친게 분명함,10
Haha(ggav****),최고의 영화 ! 이런영호ㅏ 너무 좋다,10
elfm****,9년이지난 지금 봐도 감동적인.. 지금봐도 촌그럽지않은 영상과 스토리 .. 사랑합니다 아바타,10
왕빛나(hara****),최고의 영화!! 4번 봤음!,10
Happiness(gkaq****),3D효과? 그런걸 떠나서 영화자체가 완벽하다.다른 세계를 완벽히 구현해낸 영화,10
레이미(shin****),정말 최고....왜 이제야 본걸까...,10
미니언즈(mari****),제가봤던 최고의 영화중 하나.. 극장에서 신비함과 몽환적인 분위기에 휩쓸려 봤었던....,10
natural blue(nerv****),다시 봐도 놀라운 작품. 카메론은 이런 영화를 어떻게 만들 생각을 했을까,10
도로시모(oasi****),와.... 진짜 최고네요,10
키오데(sch8****),처음부터 끝까지 지루한부분이 없었다,9
망권짱(kjk9****),SF영역의 신세계! 제임스카메론의 신세계는 어디까지인가.,10
Ed Virgo(wkdg****),이걸 극장에서 봐서 너무 다행이다!!,9
조예진(zxcc****),대박....,10
이차반(boyh****),캬~,10
보리밥(y990****),굳,10
fkjw23(seam****),말이필요없는영화..,10
tjh1****,아 한8점짜리같은데 밑에 5점준분들있어서 걍10점뙇,10
hoon****,안보면 후회,10
ming****,이제서야 봤다고 하면 믿어줄래요 ㅋㅋ 집에서 스마트티비로 3D 봤는데 정말 재밌네요 액션판타지 그래픽은 정말로 감탄스럽습니다.,10
wate****,내가 본 미국영화중에 최고중의 하나의영화 ㅋ 이걸 3D로 영화관에서 못봤다는게 한이 된다,10
ujum****,몇 번을 다시 봐도 볼때마다 압도적인 영상과 재미에 빠져버리는 마성.대체불가,10
dlaf****,좋쿤!!!!!!!!!!!!!!!!!,10
boo(poly****),많은 주제를 가지고 있는 작품. 스케일 또한 황홀하지만 놀라운 것은 없다.,7
ec21****,"그냥 할리우드 영화, 설명끝",7
서문찬(ok96****),아바타 2가 다시 1위자리를 먹을수있을까?,10
긴급상황(ropi****),하 다시봐도 졸잼이네 ㅠ,10
술이모잘라(goja****),에어리언 & 백투터퓨처가 SF 계 영화중에 내 생애 최고의 영화라면 그 뒤를 이은 영화다. 시대를 앞선간 소재와 탄탄한 스토리 그리고 받쳐주는 그래픽 과 세계관 이 모든것을 아주 적절하게 배합해서 최고의 영화를 탄생...,10
섭시(kwon****),그래 평론가 승찬아 넌 평생 과거에 머물러라ㅋㅋ 그냥 석기시대 사람처럼 살어ㅋㅋ,10
보인3(minh****),몇 번을 봐도 명작임. 헐리웃 영화가 왜 인정받는지 감탄하게 됨.,10
흘러간다(hm01****),지금봐도 잼나네요.'.',10
시키자(jiin****),3D 영화는 아바타 전과 후로 나뉘어진다,10
아이라(like****),이건 꼭 쓰리디로봐라 태어난걸 감사히여기게될거다 기술력에놀라고,10
뮨(dndb****),파란색으로 전세계를 끌어안았던 영화.,9
맨듀(nwst****),요즘 갑자기 계속 생각나길래 다시 봤는데 이건 진짜 와.... 볼 때마다 최고라는 말밖에 안 나온다. 이게 어떻게 2009년 퀄리티야....,10
박수빈(tnql****),몇 년이 지나서 봐도 여운이 깊게 남는다.,10
hongjy(naya****),아바타 대단한 영화,10
추꽈(kimb****),재개봉 했음 좋겠다. 거기에 4dx로..,10
sjm1234(seol****),블록버스터의 신기원!,10
황철환(cjfg****),영화중에 최고의영화인영화,10
난고추(dydw****),내가 본중에 최고의 영화다,10
sadc****,쿼리치 대령이 살아 있다는군. 아바타 2편 출연 확정,10
스키드로우(sea_****),화려한 그래픽이 기분좋게 만드는 영화~~^^,10
rksw****,오랜만에 생각난다 빨리 2편이 나왔으면 좋겠어요!!,10
gusa****,조금 지루하다,9
kero****,내용보단 입체 맛으로 보는 게 좋은 영화,6
koas****,비주얼. 아이디어. 다 좋다. 그런데 스토리는 그에 미치지는 않는듯 하다.,7
poin****,아름다운 영상기술로 눈은 즐거웠으나 진행이 조금 지루한 느낌이 들어 아쉬웠습니다.,4
mu03****,"확실히 재미있는 영화, 근데 느껴지는건 별로 없네",7
dhry****,"소재라던가화려함은최고,, 그치만내용이가면갈수록지루..",5
yoyo****,ㅋ평점 1점 줬는뎅 내꺼 왜 지우냐 알바들아 ㅋㅋㅋㅋㅋㅋㅋ,1
okly****,끝맺음이 항상 중요한거 같다,1
돌고래(kicc****),재미는 있었습니다. 근데 한인간의 욕망때문에 모두를 희생해야 했을까요?,6
헬로우(hong****),초딩들한테는 최고의 영화 ㅋㅋㅋㅋ,10
Marchi(unk8****),수많은 영화 중에선 이게 최고의 영화죠^^,10
yoon****,쵝오......,10
박규민(rbal****),빨리 2 내놔요 ㅠㅠ 10년을 기다렸어,10
놀란(son7****),역시 제임스카메론....경이롭다,10
powe****,인간이 스크린을 통해서 보여줄 수 있는 극한의 경지. 타고난 운명의 영화란 이런 것.,10
mone****,10년전이나 10년후나 어찌나 이렇게 똑같이 명작인지....어느 평론가가 제임스 카메론은 10년을 앞서간다는 말이 딱 맞는거 같다..아바타2 기다리다가 늙어 죽을거 같다 제임스 형 빨리점 개봉해다오,10
오래된기타(debb****),10년만에 다시보니 스토리는 정말 평범하지 싶네요. 이 스토리에서 어떻게 5편까지 끌고 나갈지가 궁금합니다. 지구인들이 또 또 또 쳐들어 오는 내용이면 긴장감있게 풀어나가기 어렵겠다는 생각도 드네요. 연출과 영상미는...,8
율남매맘(resi****),이런 명작을..이제야 봤다니죄송합니다..인생 헛살았네요..ㅜㅜ감동입니다.,10
서디귿(phea****),개봉한지 벌써 10년이 다 됬구나. 10년이 지나도 그 영상미란,8
황금매미(syt0****),이게 벌써 10년이 됐구나. 다시 봐도 재밌다. 제임스 카메론은 천재다. 더이상의 수식어는 불필요하다,9
황족첼시(kkw4****),남자는 차가 좋아야한다,7
뭐(hoer****),"첫 자막으로 본 영화다. 어렸을 때 봤을 때도 소름이 돋을 정도로 리얼했는데 지금봐도 소름이 돋는 영화, 1년 반정도 후 부터 속편이 착착 나온다는데 정말 기대가 된다. 원래 기대가 크면 실망할 것 이라고들 하지만 ...",10
카카로트(goku****),난 이제서야 이 영화를 제대로 봤다 2시간50분이 아깝지 않았다 정말 감동적이고 환상적이다 너무 재밌게 봤다 -동탄에서-,10
둥이(wear****),아주 재미있게 보았던 영화,9
tjrw****,제임스카메론의 진짜 명작은 1997년에 만든 '타이타닉'이다,10
Hearty film(gnlw****),이 영화 보면서 든 개인적인 생각 지역 개발하려는 사람과 개발하지 말라고 막는 사람들 같다는 생각이 매우 들었다,10
박준성(ekdm****),오OO   공포영환줄   썸넬  ㅎㄷㄷ,10
둥이아빠(klia****),"그리고, 그 후 다시 한번 생각해.",10
dlst****,태어나서 처음 영화관 두번가서 봄 아바타2 빨리 나왔으면하네요,10
홍은동가수(yang****),나비족 신드롬을 일으킬정도로 정말 대단하고 재밌는 영화,10
김민재(hyun****),생각나서 다시보게되었는데 여전히 재밌다,10
리플라이(dnrw****),와 이게 벌써 9년 전ㅋㅋㅋㅋ 재밌게 봤는데 ㅋㅋ,10
uoop(dbsg****),어릴적 그냥 대단하고 신비롭다였는데지금보니 20OOO 영화 들과 다르게 스토리의 개연성의 폭풍이다.,10
바람(roma****),아바타 정말 엄청난 영화 였는데 못봤던 분들 볼수 있어서 좋겟 내요 진짜 영화관 가서 봐야 더 좋은거 같음 아바타는 그럼 이거 누적 관객수 올라 가는 건가요? 얼마나 더볼라나 1500만 누적 관객은 될듯,10
wjdw****,4dx 3d로 아바타를 다시한번 최고입니다,10
Jason Statham(dhk6****),중딩 때 개봉한 영화인데 한번도 보지 못했다. 오씨엔에서 할 때도 너무 길어서 맘먹고 보질 못했는데 재개봉 한다해서 오늘 3d로 봤다. 와 진짜  영화관에서 본 영화중 최고다. 다크나이트 이후로 이렇게 몰입해서 본 ...,10
황아름(ghkd****),"아, 중간에 나도모르게 탄성이 나왔던건 너무나도 감동을 받아서 그랬던것같다. 보는내내 온몸에 소름이 돋았다. 최고의 영화.",10
뉴포커스(77le****),10년전 못봤다. 다운받아 보고싶은거 꾹꾹참았다..10년을..;; 오늘 재개봉 첫날 드뎌 봤다. 내 생애 쵝오의 영화다 ㅠ.ㅠ,10
뒷그물을때리는빠울(1932****),9년만에 다시 찾은 판도라 수목원,8
머어쩌라고(jsp6****),다음 영화는 언제까지 기다려야 하나,8
Whity(yjbg****),스케일과 상상력이 만날 때 나올 수 있는 가장 좋은 케미스트리.,8
이정준스(haew****),영화가 어떤지는 흥행수입이 말해주는 영화,10
이누(tpwn****),인생영화... 다보고도 한참을 여운으로 멍때렸던 기억이 있네요,10
학생(bk15****),개인적으로 영화자체도 명작이라 생각하는데  거기다 3d의 임팩트까지있어서 진짜 최고였는데 재개봉하면 무조건 봅니다~,10
김지성(ktg1****),cg가 요즘나오는 것이랑 비교해도 손색이 없을정도로 정교하게 잘만듬. 못보신 분은 꼭 보세요,10
feodkws(dbsw****),9년전에도 이정도였는데 아바타2는 더 기대된다,10
밥입니다(rkdg****),산업혁명으로 인해 주산업이 바뀌듯이아바타로 인해 영화계가 바뀌었다,9
축구인생(pa19****),세계 흥행 1위가 당연한영화,10
나우럽(nowl****),10년전 영화지만 이 영화를 뛰어 넘는 3D영화가 있었던가?,10
spad****,"IMAX 3D 영화중에 유일하게 눈이 피로하지 않고 몽롱할정도로 아름다웠던 유일한 영화, 3D기술, 내용 ,액션 최강 환타지 무비",10
이석진(z_2i****),왜 고3 영어 쌤이 안 봤냐고 나무란 게 10년이 지나 이해한 영화...,10
SH(lees****),10년이 지난 지금에서야 봤어도 최고의 명작,10
아헤벨겨(kkc7****),스토리는 평이하지만 영상미로 압도하는 영화,7
시링(dbtl****),09년 극장에서봤던 아바타..2 빨리보고싶었는데 10년도 넘음,10
Ellie(rlad****),가오갤에서도 분장하고 여기서도 분장해서 같은사람인줄 몰랐네요,10
자연(dldb****),아바타 최애영화 2빨리 내주세요,10
lsh9****,2탄....기대....,10
KY(yong****),존재의 본질을 묻는 영화,10
dlwo****,말이필요없다.그냥봐라,10
